Filing Date,Fund Manager,Fund Name,Fund CIK,Derivative Type,Notional Amount,Currency,Expiration Date,Counterparty,Unrealized Gain/Loss
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-05-29,,-847999.95
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-05-16,,-1000663.27
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-04-24,,-1016334.0
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-11-10,,-532198.38
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2026-06-08,,-2296471.2
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-10-17,,-1272500.4
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-08-29,,-356797.3
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-07-16,,467996.0
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-26,,-3391671.0
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-12,,-183620.75
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-06-18,,-1465477.17
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-10-31,,-241715.5
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-26,,-861546.54
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2026-02-20,,179774.4
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-02-13,,-1284511.63
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-08-29,,-1008030.65
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-06-25,,-2135008.54
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-08-18,,-450446.15
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-05-07,,-1111970.64
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-05-07,,-904066.44
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-07-11,,-879972.44
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-05-29,,-1109538.15
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-10-17,,-371907.0
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-30,,-803522.35
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-02,,-346666.38
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-25,,-104902.59
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-05-01,,-993704.76
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2027-05-19,,-20517.09
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2026-03-30,,-200588.19
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-07-07,,506015.58
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-04-24,,-859998.48
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-11-03,,-1333799.37
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-06-04,,-966990.98
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2026-04-03,,-253111.91
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-03-07,,-1796900.49
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-08,,113862.74
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2026-02-05,,37441.8
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-03-07,,-875367.81
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-12,,-473288.16
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-08-06,,302434.0
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-10-22,,-373578.8
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-11,,-491183.33
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-10-30,,-649749.89
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-08,,219478.86
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-18,,-191929.71
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-06-30,,328430.34
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-05-22,,-768722.66
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-10-24,,-337294.68
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-08,,499059.82
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-06-25,,-4017113.8
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-07-07,,461281.6
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-09-16,,-484725.15
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-02-20,,-1197107.67
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-07-03,,491967.11
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2026-03-03,,-184445.5
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2035-05-22,,-1251822.18
2025-08-28,PIMCO FUNDS,PIMCO Mortgage Opportunities and Bond Fund,0000810893,SWO,,USD,2025-08-06,,177619.32
2025-08-28,PIMCO FUNDS,PIMCO TRENDS Managed Futures Strategy Fund,0000810893,SWO,,USD,2025-08-12,,-502536.96
2025-08-28,PIMCO FUNDS,PIMCO TRENDS Managed Futures Strategy Fund,0000810893,SWO,,USD,2025-08-12,,-94697.28
2025-08-28,PIMCO FUNDS,PIMCO Short Asset Investment Fund,0000810893,SWO,,USD,2025-08-12,,-98094.48
2025-08-28,PIMCO FUNDS,PIMCO Short Asset Investment Fund,0000810893,SWO,,USD,2025-08-12,,-491205.36
2025-08-28,PIMCO FUNDS,PIMCO Short Asset Investment Fund,0000810893,SWO,,USD,2025-09-26,,-19394.48
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-17,,806.91
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-24,,-129.6
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-23,,-331.65
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-21,,817.32
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-16,,673.93
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-06-30,,584.7
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-16,,803.8
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-17,,-1215.21
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-14,,1137.2
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-07,,-30.04
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-16,,817.5
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-14,,-895.1
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-07,,132.12
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-28,,395.36
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-07,,714.74
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-23,,420.12
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-09,,1305.32
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-24,,-139.62
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-03,,1495.76
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-06-30,,1049.97
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-03,,-1226.96
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-16,,1487.07
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-06-30,,609.98
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-09,,-2856.96
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-16,,679.31
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-18,,-740.12
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,EUR,2025-06-30,,290.96
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-10,,974.1
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-07,,-2318.76
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-06-30,,609.98
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-23,,-120.4
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-06-30,,-134.85
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-03,,1128.42
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-28,,-202.2
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2026-04-29,,-29728.32
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-28,,-8.55
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2026-04-29,,-24639.96
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-06-30,,986.22
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-16,,912.3
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-08-20,,-207832.85
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-09,,955.23
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-07,,1120.41
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-24,,398.37
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,EUR,2025-07-16,,390.17
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2026-04-29,,12532.12
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,EUR,2025-06-30,,290.96
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-08-20,,-205199.4
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-16,,-1158.15
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-14,,1424.1
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-07,,1230.04
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-23,,648.69
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-18,,1092.84
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,EUR,2025-07-03,,263.81
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-06-30,,1624.95
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-06-30,,673.62
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-02,,1431.96
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-24,,395.04
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,EUR,2025-07-03,,141.0
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-03,,-468.63
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-14,,-545.8
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-21,,-1367.4
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-16,,-203440.61
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-09,,-1780.08
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-02,,-222.16
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,EUR,2025-07-16,,283.37
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-28,,218.94
2025-08-28,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,2025-07-10,,-1874.67
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,2025-10-30,,-19468.87
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,2025-11-24,,-479.04
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,2025-07-16,,260.66
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,2025-07-16,,113.22
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,2025-11-21,,-1181.44
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,2025-07-16,,229.66
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,2025-10-30,,22846.9
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,2025-10-30,,17244.21
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,2025-07-16,,192.55
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,2025-07-16,,424.88
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-21,,8873.93
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-30,,449.08
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-21,,-10076.32
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-09,,-1428.48
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-07,,-15.02
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-08-12,,-5025.56
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-03,,747.88
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,2025-07-03,,263.81
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-08-13,,-35.36
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-16,,545.0
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-08-04,,-4233.24
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-03,,-613.48
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-03,,752.28
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-08-12,,-563.16
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-08-04,,95.93
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,2025-07-03,,141.0
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-21,,544.88
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-07,,746.94
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-30,,304.99
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-21,,-911.6
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-23,,432.46
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-10,,649.4
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-30,,304.99
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-08-13,,-2139.98
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-08-04,,-7263.76
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-09,,636.82
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-17,,9092.24
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-07,,615.02
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-08-04,,862.03
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,2025-07-16,,195.08
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-17,,-810.14
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-17,,537.94
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-24,,263.36
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-30,,389.8
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-16,,-772.1
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-18,,546.42
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-24,,-86.4
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-14,,-16123.8
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-30,,1027.47
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-16,,452.88
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-16,,849.75
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-30,,699.98
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-02,,-111.08
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-24,,-93.08
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-02,,715.98
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-07,,-1159.38
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-16,,459.31
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-30,,657.48
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-07,,88.08
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-16,,521.31
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-16,,385.1
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-24,,265.58
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-07,,357.37
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,2025-07-16,,141.69
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-09,,652.66
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-28,,-5.7
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-23,,-60.2
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-18,,-370.06
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-28,,145.96
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-23,,-221.1
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-06-30,,-229.77
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-17,,-10931.76
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-14,,14093.92
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-10,,-1249.78
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-03,,-312.42
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-09,,-1186.72
2025-08-28,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,2025-07-23,,210.06
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-10-30,,33635.72
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-07-16,,192.55
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-11-24,,-638.72
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-07-16,,531.09
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-07-16,,339.66
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-10-30,,25387.3
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-07-16,,260.66
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-07-16,,344.48
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-10-30,,-28662.5
2025-08-28,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,2025-10-30,,-998.8
2025-08-28,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2027-01-07,,77942.87
2025-08-28,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2025-12-04,,306880.69
2025-08-28,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2025-09-08,,49244.47
2025-08-28,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2025-09-08,,219651.64
2025-08-28,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,2027-01-14,,-129918.4
