Filing Date,Fund Manager,Series Name,Fund CIK,Derivative Type,Notional Amount,Currency,Expiration Date,Counterparty,Unrealized Gain/Loss,Underlying Reference
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-17029188.09,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-68980.68,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-9267.34,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-52790.4,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-761116.02,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-17953628.7,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,406980.12,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-1483476.48,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-166059.65,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,185918.04,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-556531.8,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,EUR,N/A,,70357.91,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,333589.41,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-193700.4,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,31277981.07,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,160649.6,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,264016.83,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-217867.34,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-16134146.21,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-56778.8,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-51000.27,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,773307.92,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,313529.72,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,331632.5,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,463102.8,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,313529.72,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-469822.85,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,EUR,N/A,,105838.77,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,128556.72,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,614556.09,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,332649.24,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-225921.63,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-710120.25,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-727459.36,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,390370.66,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,-634338.32,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,17937345.76,N/A
2025-08-29,PIMCO FUNDS,PIMCO Income Fund,0000810893,SWO,,USD,N/A,,20458327.86,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,60488.16,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-107991.52,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,58770.7,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-90704.2,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,EUR,N/A,,10433.84,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-24697.45,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-39041.33,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,1765439.46,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-32402.62,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,141483.71,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,69450.06,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,57647.31,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,57770.0,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-1549040.1,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-1385188.35,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-80608.93,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,54215.56,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,146895.48,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,19115.46,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-1939807.91,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,44441.85,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,EUR,N/A,,15727.05,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,44379.16,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-8208.0,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-113105.09,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,EUR,N/A,,16148.22,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-22696.95,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,39353.86,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,EUR,N/A,,21654.06,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,72079.71,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-20120.1,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,2707907.93,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,73139.47,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,1552919.52,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,57950.62,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,8499.72,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,EUR,N/A,,16148.22,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,62194.3,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-5478.2,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-10774.76,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,EUR,N/A,,19522.01,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,51458.3,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-81842.6,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-12190.44,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,72595.02,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,51552.42,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,35861.6,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,1782223.08,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-1474493.22,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,53525.03,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-8842.6,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,39041.52,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,25230.1,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,-30148.53,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Income Fund,0000810893,SWO,,USD,N/A,,25019.2,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-13647.28,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,4813.8,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-3592.83,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,11152.99,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,EUR,N/A,,1550.97,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,6455.28,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,5164.42,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,8049.77,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,9307.74,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-180.24,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-19998.72,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,EUR,N/A,,2327.67,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,7561.02,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-8493.1,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,5995.0,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,9399.06,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,5547.73,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-1516.5,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,4574.85,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-4093.5,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-10483.4,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-1409353.82,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-183579.9,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-1023.88,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,2896.96,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-14492.25,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-222017.28,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-9721.68,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,EUR,N/A,,2731.14,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,10844.26,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,4574.85,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,6266.12,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,8529.0,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,7323.43,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,7687.75,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-2653.2,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,2965.2,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-890.01,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,3054.17,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-1444.04,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-8895.46,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,8651.22,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,8589.81,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,6315.54,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,6830.25,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,EUR,N/A,,2327.67,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-14997.36,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,5189.52,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,4482.7,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,93592.48,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,2520.72,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,6907.38,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-5907.66,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,1605.56,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,1012.92,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-4625.75,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,EUR,N/A,,1983.59,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,4288.44,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-993.6,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,EUR,N/A,,2901.92,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,10724.67,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,9137.24,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-722.4,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,7792.8,N/A
2025-08-29,PIMCO FUNDS,PIMCO Long-Term Credit Bond Fund,0000810893,SWO,,USD,N/A,,-62.7,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-1989.9,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,7469.4,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-3124.2,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,8124.75,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,5412.97,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-7291.26,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,4631.48,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,3658.49,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,5844.6,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-135.18,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,4632.5,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-7748.6,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-3515.57,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,3313.3,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,3216.33,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,5190.99,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,1240.66,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,4841.46,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,6801.81,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,8391.3,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,880.8,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,6538.9,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,2273.32,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-14999.04,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,8226.68,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,3354.89,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,7522.8,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,3892.14,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-4475.5,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,4707.95,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-48.45,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-791.18,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-1055.26,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,5949.83,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-10434.42,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-6562.85,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,6852.93,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-10087.12,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,2238.56,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,1890.54,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,4189.1,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,7120.5,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,5535.18,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,5588.58,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-734.4,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-3138.35,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-6748.28,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-674.25,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-11248.02,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,3354.89,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-1162.65,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,5213.12,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,2257.43,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,3817.18,N/A
2025-08-29,PIMCO FUNDS,PIMCO Investment Grade Credit Bond Portfolio,0000810893,SWO,,USD,N/A,,-541.8,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,N/A,,216.23,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,N/A,,-136.45,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,N/A,,-50.55,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,N/A,,-185.03,N/A
2025-08-29,PIMCO FUNDS,PIMCO Low Duration Opportunities Fund,0000810893,SWO,,USD,N/A,,130.33,N/A
